"","X","schID","CNT","gender_prop","ICTCLASS","ICTHOME","ICTOUTSIDE","ICTRES","AUTICT","COMPICT","INTICT","ENTUSE","HOMESCH","USESCH","WEALTH","ESCS","HOMEPOS","BFMJ2","BMMJ1","HISCED","HISEI","JOYREAD","CULTPOSS","HEDRES","SCREADCOMP","LMINS","MMINS","ATTLNACT","EMOSUPS","COMPETE","EUDMO","GFOFAIL","SWBP","RESILIENCE","BELONG","BEINGBULLIED","PERFEED","TEACHINT","TEACHSUP","STIMREAD","PERCOMP","PERCOOP","ICTSCH","RATCMP1"
"886",886,72400206,"ESP",1.61904761904762,-0.516395238095238,9,-0.33042380952381,0.0164190476190476,0.000709523809523793,0.198490476190476,0.394961904761905,0.342766666666667,-0.335147619047619,-0.195840476190476,0.3522,-0.514890476190476,0.130052380952381,30.5495238095238,29.3895238095238,4.14285714285714,35.1847619047619,-0.123928571428571,-0.171385714285714,0.0738428571428571,-0.118457142857143,249.285714285714,215.714285714286,0.0923190476190476,-0.34197619047619,0.220738095238095,0.176838095238095,-0.118757142857143,0.0303666666666667,0.120419047619048,0.556142857142857,-0.268952380952381,0.155857142857143,0.1764,0.423147619047619,-0.137895238095238,-0.359190476190476,-0.231866666666667,6.14285714285714,0.9091
"887",887,72400207,"ESP",1.58823529411765,0.0572323529411764,8.05882352941176,-0.0959823529411764,-0.472691176470588,0.280041176470588,0.222514705882353,0.0966647058823529,-0.0932588235294118,0.139947058823529,0.0333367647058824,-0.275072058823529,-0.589558823529412,-0.392664705882353,35.9847058823529,32.2194117647059,3.91176470588235,43.5544117647059,0.239097058823529,-0.227,-0.368035294117647,-0.179470588235294,214.705882352941,213.382352941176,0.134967647058824,0.0142382352941177,0.122164705882353,0.380317647058824,-0.239041176470588,0.496967647058824,0.420788235294118,0.490732352941176,-0.474394117647059,-0.079785294117647,0.0731147058823529,0.315594117647059,0.216455882352941,0.0940264705882353,-0.184058823529412,6.67647058823529,0.2655
"888",888,72400208,"ESP",1.6,-0.00325000000000003,7.9,-0.09739,-0.61356,-0.43024,-0.27073,0.07239,0.08395,0.31945,0.010185,-0.47975,-1.23994,-0.40643,25.208,19.825,3.3,20.486,0.12984,0.24588,-0.73104,-0.12166,188,193,0.11555,0.20408,-0.04258,-0.02097,-0.37417,0.14171,0.05758,0.02094,0.14608,0.03858,0.33777,0.00904000000000003,-0.17522,0.32786,0.08451,5.3,0.6667
"889",889,72400209,"ESP",1.56756756756757,-0.250086486486487,8.86486486486486,0.0411189189189189,-0.158902702702703,0.220389189189189,0.396278378378378,0.399205405405405,-0.0238243243243243,-0.0408459459459459,-0.199908108108108,0.00266621621621621,0.0270675675675676,0.222086486486486,35.422972972973,41.5689189189189,4.83783783783784,47.5245945945946,-0.0338783783783784,0.354978378378378,0.375597297297297,-0.167689189189189,227.027027027027,221.081081081081,0.373918918918919,0.262189189189189,0.0628243243243243,0.283172972972973,-0.208624324324324,0.271513513513513,0.54222972972973,0.495275675675676,-0.306405405405405,0.400005405405405,0.573035135135135,0.205294594594595,0.00186216216216216,0.0668648648648648,0.0445378378378378,6.81081081081081,0.3169
"890",890,72400210,"ESP",1.52777777777778,-0.176397222222222,8.88888888888889,-0.132858333333333,-0.115475,0.129205555555556,0.123825,0.0743833333333333,-0.0036111111111111,0.0730666666666667,-0.0130888888888889,-0.00085,0.265644444444444,0.0249888888888889,48.7825,49.0025,5.11111111111111,59.3338888888889,0.107283333333333,0.08315,-0.185152777777778,0.116569444444444,199.444444444444,220.833333333333,-0.203830555555556,0.188163888888889,-0.361236111111111,0.190394444444444,-0.233183333333333,0.415616666666667,0.0725833333333333,0.291638888888889,-0.480819444444444,-0.418466666666667,0.0343194444444444,-0.0566583333333333,-0.315202777777778,-0.114811111111111,-0.194161111111111,5.91666666666667,3.0081
"891",891,72400211,"ESP",1.60606060606061,-0.0127757575757576,8.39393939393939,0.0419727272727273,-0.301115151515152,-0.0281090909090909,0.0472181818181818,0.0279242424242424,0.0460151515151515,0.00130909090909091,0.0318378787878788,-0.278806060606061,-0.492139393939394,-0.557818181818182,39.4266666666667,30.9433333333333,4.51515151515152,43.6760606060606,-0.129860606060606,-0.593430303030303,-0.559084848484849,-0.487881818181818,197.727272727273,207.121212121212,0.162412121212121,0.159818181818182,0.0747393939393939,0.0981272727272727,0.00338484848484849,0.292260606060606,-0.193824242424242,0.359354545454545,-0.569975757575758,0.117593939393939,-0.0320969696969697,0.125348484848485,-0.190430303030303,-0.329512121212121,-0.335115151515152,5.90909090909091,0.3534
"892",892,72400212,"ESP",1.57142857142857,-0.178074285714286,8.14285714285714,-0.23946,-0.551874285714286,0.232797142857143,0.190371428571429,0.250388571428571,-0.0842514285714286,-0.0221628571428571,-0.0586414285714286,-0.207902857142857,-0.648628571428571,-0.333997142857143,30.4862857142857,24.2977142857143,4.34285714285714,32.3668571428571,0.0394542857142857,-0.231082857142857,-0.240377142857143,-0.161902857142857,233.714285714286,239.285714285714,0.0529914285714286,0.333582857142857,0.145948571428571,0.128077142857143,-0.242711428571429,0.432622857142857,0.0518771428571429,0.206705714285714,-0.410651428571429,0.0355685714285714,0.253851428571429,0.303405714285714,0.259531428571429,0.24216,-0.206262857142857,6.57142857142857,1.1538
"893",893,72400213,"ESP",1,-0.552659523809524,9.07142857142857,-0.494678571428571,0.683011904761905,0.122185714285714,0.262492857142857,0.487907142857143,-0.21157380952381,-0.467795238095238,-0.521835714285714,0.69790119047619,1.10401904761905,0.801833333333333,67.7952380952381,62.9257142857143,5.97619047619048,74.5238095238095,0.465264285714286,0.57365,0.37902619047619,0.11565,217.261904761905,221.071428571429,0.462235714285714,0.521923809523809,0.231554761904762,0.214888095238095,0.0505190476190477,0.481285714285714,0.51412619047619,1.30952380952381,-0.576119047619048,-0.574904761904762,-0.668390476190476,-0.0574619047619047,-0.838533333333333,0.42427619047619,0.37887380952381,6.26190476190476,1.2195
"894",894,72400214,"ESP",1.57142857142857,0.287411428571429,9.2,-0.0354657142857143,0.704865714285714,0.270034285714286,0.290057142857143,-0.187702857142857,-0.0663257142857143,0.185928571428571,0.0530228571428571,0.995004285714286,0.742291428571429,0.676334285714286,57.262,49.4485714285714,5.8,62.722,0.0551085714285715,0.0649028571428572,-0.047,-0.0316057142857143,198.857142857143,203.142857142857,0.0915342857142857,0.502391428571429,0.471054285714286,0.262331428571429,-0.298105714285714,0.59796,0.468362857142857,0.480068571428571,-0.303185714285714,-0.174711428571429,0.389942857142857,0.112008571428571,-0.143371428571429,0.0658342857142857,0.484562857142857,7.4,0.3333
"895",895,72400215,"ESP",1.20588235294118,-0.0312058823529412,9.05882352941176,-0.0907705882352941,-0.0408705882352941,0.0255323529411765,-0.0605852941176471,0.139232352941176,0.0839029411764706,0.204714705882353,0.156075,0.284867647058824,-0.190685294117647,0.147994117647059,31.3517647058824,43.1470588235294,4.44117647058824,46.5305882352941,-0.0495235294117647,-0.0935764705882353,0.173973529411765,-0.339573529411765,197.5,213.235294117647,-0.0478264705882353,0.0193970588235294,-0.206367647058824,0.170776470588235,-0.221408823529412,0.189767647058823,0.0888617647058823,0.0322117647058823,-0.156085294117647,0.0539235294117647,-0.214891176470588,-0.0291676470588235,-0.171744117647059,-0.0685441176470588,-0.112964705882353,6.85294117647059,0.3472
"896",896,72400216,"ESP",1.4,0.273451428571429,8.65714285714286,-0.06468,-0.429165714285714,0.0231685714285714,-0.0467771428571429,0.109034285714286,0.200857142857143,-0.254477142857143,0.102077142857143,-0.18054,-0.922814285714286,-0.404525714285714,26.9437142857143,28.5417142857143,3.48571428571429,33.3285714285714,0.210417142857143,-0.403174285714286,-0.192991428571429,-0.329945714285714,206.571428571429,232,0.0809028571428572,0.114437142857143,-0.0711514285714286,-0.165374285714286,0.0381942857142857,0.371617142857143,-0.178588571428571,0.0278857142857143,-0.128191428571429,0.0445771428571429,-0.220888571428571,-0.0359,-0.996648571428571,-0.0486314285714286,-0.686405714285714,6.11428571428571,1.0417
"897",897,72400217,"ESP",1.6,-0.220954285714286,8.91428571428571,-0.20296,0.107865714285714,0.11322,0.14766,0.306908571428571,0.119608571428571,-0.208517142857143,0.148738571428571,0.223251428571429,0.0682142857142857,0.12524,42.3994285714286,45.3911428571429,4.85714285714286,52.2731428571429,-0.364294285714286,-0.253945714285714,0.139951428571429,-0.124417142857143,211.428571428571,237.142857142857,-0.425077142857143,-0.235768571428571,-0.153582857142857,-0.278874285714286,-0.40984,0.0772114285714285,-0.1497,-0.0480542857142857,-0.0827457142857143,-0.35646,-0.515488571428571,-0.461682857142857,-0.661631428571429,-0.0802514285714286,-0.322291428571429,6.05714285714286,0.6164
"898",898,72400218,"ESP",1.57142857142857,-0.254491428571429,7.48571428571429,-0.329634285714286,-0.340434285714286,0.05928,-0.0674028571428571,0.265302857142857,-0.139382857142857,-0.508125714285714,-0.312497142857143,-0.547148571428571,-0.755374285714286,-0.558705714285714,28.3714285714286,31.5494285714286,4.17142857142857,36.3788571428571,0.164708571428571,-0.276677142857143,-0.250254285714286,-0.0493971428571429,226.571428571429,223.714285714286,0.153382857142857,0.236065714285714,0.104705714285714,0.0751028571428572,-0.0950857142857143,0.345962857142857,-0.0657028571428571,0.0687857142857143,-0.730071428571429,0.0134314285714286,0.229491428571429,0.135597142857143,-0.0449857142857143,-0.244345714285714,-0.247814285714286,6.4,3.2787
"899",899,72400219,"ESP",1.5,-0.371523684210526,9.18421052631579,-0.384747368421053,-0.191760526315789,-0.378568421052632,-0.157342105263158,-0.0829236842105263,0.0629157894736842,0.340539473684211,-0.00647499999999999,-0.197113157894737,-0.149289473684211,0.000668421052631588,38.7694736842105,39.6671052631579,4.60526315789474,48.3376315789474,0.0908157894736842,0.132257894736842,0.0576710526315789,-0.356373684210526,218.289473684211,221.052631578947,0.0357736842105263,-0.134394736842105,-0.157578947368421,-0.0833473684210526,-0.247442105263158,0.303860526315789,0.0444815789473684,0.31788947368421,-0.44343947368421,0.0380552631578947,-0.264460526315789,-0.210481578947368,-0.348297368421053,-0.267315789473684,0.0211421052631579,5.10526315789474,0.4889
"900",900,72400220,"ESP",1.6,-0.4114125,9.4,-0.1330725,0.36054,0.0666,0.2109375,0.1583775,0.0367725,-0.1301975,0.030355,0.59689,0.6482475,0.6713175,55.51375,52.28725,5.175,63.8795,0.02813,0.3788025,0.236755,-0.1411,263.25,257.75,0.3239275,0.1197725,0.663,0.101835,0.2382925,0.48513,0.2539325,0.2584775,-0.12289,-0.2371775,-0.123475,-0.276465,-0.5251675,0.00469249999999999,0.05386,5.875,0.6667
"901",901,72400221,"ESP",1.43243243243243,-0.0695864864864865,9.02702702702703,0.198062162162162,0.11677027027027,0.0470837837837838,0.0134648648648649,-0.0543945945945946,-0.0798675675675676,0.0506243243243243,-0.214455405405405,0.372778378378378,0.280535135135135,0.165175675675676,48.9762162162162,49.2313513513513,5.13513513513514,57.2513513513514,0.193443243243243,-0.0118594594594594,-0.548675675675676,-0.245264864864865,207.297297297297,232.972972972973,0.265408108108108,0.131118918918919,0.214137837837838,0.0986297297297297,-0.252532432432432,0.360056756756757,0.153778378378378,0.557145945945946,-0.366489189189189,-0.210827027027027,0.269513513513513,-0.0320756756756757,-0.515608108108108,-0.044827027027027,0.0292864864864865,5.81081081081081,1.0638
"902",902,72400222,"ESP",1.55263157894737,0.995457894736842,8.60526315789474,0.621826315789474,0.294436842105263,0.0442052631578947,0.161268421052632,0.296057894736842,0.154942105263158,0.300721052631579,0.625042105263158,0.250419736842105,0.336957894736842,0.350931578947368,39.8063157894737,46.6221052631579,5.26315789473684,52.9710526315789,0.143784210526316,0.419842105263158,-0.0753157894736842,0.137286842105263,241.973684210526,242.763157894737,-0.305715789473684,0.408202631578947,-0.0603236842105263,0.163623684210526,-0.30648947368421,0.189847368421053,0.329531578947368,0.490463157894737,-0.524434210526316,-0.475652631578947,-0.766318421052632,-0.343792105263158,-0.901268421052632,-0.143015789473684,-0.0136052631578948,5.89473684210526,1
"903",903,72400223,"ESP",1.45714285714286,-0.180837142857143,8.82857142857143,-0.128551428571429,-0.230434285714286,0.121425714285714,0.15692,0.266251428571429,0.150782857142857,-0.128271428571429,-0.34816,-0.00714571428571429,-0.00607142857142858,0.0562828571428571,44.6171428571429,40.9871428571429,4.65714285714286,52.6991428571429,0.195137142857143,0.171514285714286,-0.36144,-0.157531428571429,238.285714285714,237.428571428571,0.216828571428571,-0.0311542857142857,0.000237142857142847,0.116197142857143,0.0560085714285714,0.127054285714286,0.138171428571429,0.82252,-0.327205714285714,-0.00569999999999998,0.00462571428571428,-0.0890142857142857,-0.428631428571429,0.10574,-0.149637142857143,6.65714285714286,0.7843
"904",904,72400224,"ESP",1.325,-0.62551,9.05,-0.56725,-0.1703625,-0.0559575,0.22724,-0.0254025,-0.2765325,-1.01875,-0.9080275,0.03435,-0.050545,-0.03279,38.08875,39.55725,4.975,47.96775,0.1414825,-0.152085,-0.183715,-0.4088325,230.125,244.25,0.4397125,0.364945,-0.0323525,0.350015,-0.0768225,0.60351,0.2482725,0.54309,-0.4683775,0.07898,-0.3523225,-0.04223,-0.5233675,0.230205,0.0515,5.875,0.5128
"905",905,72400225,"ESP",1.54054054054054,-0.15197027027027,8.78378378378378,-0.420948648648649,0.129091891891892,-0.0404540540540541,0.0413675675675676,0.17927027027027,-0.177583783783784,-0.549216216216216,-0.368402702702703,-0.0605810810810811,0.50467027027027,0.144435135135135,50.2018918918919,54.6494594594595,5.75675675675676,60.7524324324324,-0.2905,0.264886486486486,-0.0295756756756757,-0.365551351351351,216.891891891892,218.513513513514,0.235375675675676,0.167067567567568,0.430937837837838,0.197848648648649,-0.138840540540541,0.529997297297297,0.496391891891892,0.902164864864865,-0.637510810810811,-0.186240540540541,0.614754054054054,0.0425837837837838,-0.170918918918919,-0.109902702702703,-0.141724324324324,5.51351351351351,0.4412
"906",906,72400226,"ESP",1.58620689655172,0.0237137931034483,8.96551724137931,-0.0344896551724138,0.0907068965517241,0.116572413793103,-0.0257586206896552,-0.0817310344827586,-0.131248275862069,-0.0876724137931034,0.064551724137931,0.125975862068966,-0.217155172413793,0.240165517241379,33.658275862069,34.1796551724138,4.41379310344828,40.8468965517241,0.0834655172413793,0.319472413793103,0.21098275862069,0.0261413793103448,202.068965517241,233.793103448276,0.377768965517241,0.21758275862069,0.00925862068965516,0.147731034482759,-0.395996551724138,0.297510344827586,0.438213793103448,0.681558620689655,-0.239096551724138,-0.0753724137931034,0.0680586206896552,-0.28661724137931,-0.270165517241379,-0.0363310344827586,-0.131372413793103,6.75862068965517,0.3125
"907",907,72400227,"ESP",1.54838709677419,1.1918,8.80645161290323,0.888803225806452,-0.0169161290322581,-0.0804935483870968,0.0363129032258065,0.205806451612903,-0.000548387096774192,0.112564516129032,-0.251924193548387,-0.0839193548387097,-0.0957935483870968,-0.0864451612903226,38.4416129032258,42.051935483871,4.90322580645161,46.7503225806452,0.164325806451613,-0.0914322580645161,-0.0747709677419355,-0.139832258064516,216.129032258065,216.129032258065,0.429235483870968,0.206190322580645,0.0132064516129032,0.0175483870967742,0.0256290322580645,0.259829032258064,0.0707838709677419,0.565993548387097,-0.37308064516129,0.0345612903225806,0.680448387096774,0.495370967741936,-0.0385483870967742,-0.424032258064516,0.204487096774194,6.35483870967742,1
"908",908,72400228,"ESP",1.45714285714286,0.0640085714285714,8.94285714285714,-0.276882857142857,-0.0321771428571429,0.177997142857143,0.125845714285714,0.0238857142857143,0.0234857142857143,-0.11538,0.300041428571429,-0.0212828571428571,-0.457451428571429,-0.0105114285714286,29.6185714285714,27.4711428571429,4.68571428571429,33.588,-0.167902857142857,-0.0505457142857143,0.16024,-0.155957142857143,228,229.714285714286,0.4053,0.429257142857143,0.108494285714286,0.0849285714285714,-0.15146,0.434557142857143,0.291217142857143,0.612288571428571,-0.579011428571429,0.177222857142857,-0.122991428571429,0.246974285714286,-0.355025714285714,0.0580914285714286,-0.11796,6.2,1
"910",910,72400230,"ESP",1.51351351351351,-0.366940540540541,8.43243243243243,0.0151486486486487,-0.288118918918919,0.060554054054054,0.08,-0.100283783783784,-0.158072972972973,-0.339016216216216,-0.421641891891892,-0.55267027027027,-0.331489189189189,-0.471605405405405,34.6940540540541,38.1183783783784,4.94594594594595,44.0686486486486,0.0113702702702703,-0.150813513513513,-0.314810810810811,-0.225024324324324,240.945945945946,238.648648648649,0.197194594594595,-0.0540891891891892,0.0969918918918919,-0.170364864864865,-0.105940540540541,0.241959459459459,0.0274756756756757,0.370502702702703,-0.350878378378378,-0.237835135135135,0.154408108108108,0.0610324324324324,-0.320172972972973,-0.0367918918918919,-0.0962513513513514,6.40540540540541,0.6667
"911",911,72400231,"ESP",1.54054054054054,-0.250975675675676,8.72972972972973,-0.0619216216216216,-0.348418918918919,-0.148894594594595,0.166145945945946,0.225867567567568,0.129062162162162,-0.371543243243243,-0.339128378378378,-0.262702702702703,-0.598618918918919,-0.393510810810811,36.4583783783784,30.212972972973,4.05405405405405,40.7686486486487,-0.218624324324324,-0.337827027027027,-0.240245945945946,-0.462610810810811,201.486486486486,197.027027027027,0.189997297297297,0.00417837837837838,0.0128864864864865,0.323013513513514,-0.280683783783784,0.407124324324324,0.149581081081081,0.593424324324324,-0.619175675675676,-0.262937837837838,-0.00609459459459461,0.14017027027027,-0.642959459459459,-0.213418918918919,-0.137762162162162,5.81081081081081,0.6667
"912",912,72400232,"ESP",1.6,0.3315475,8.125,-0.0638375,-0.371105,-0.03039,0.2203525,0.0653025,0.2495225,-0.14302,0.1261025,-0.18328,-0.490595,-0.2859925,32.8985,37.2445,4.275,41.58675,0.1427825,-0.3801875,0.015805,-0.289725,238,221.875,0.2966675,0.1262425,0.0949325,0.00299750000000002,-0.038235,0.402655,-0.028525,0.3133075,-0.24973,0.214045,0.4219125,0.3563825,-0.0790325,-0.12584,0.238015,6.25,1.7692
"913",913,72400233,"ESP",1.43333333333333,-0.0713833333333334,9.16666666666667,-0.177303333333333,0.184486666666667,0.199856666666667,0.17222,0.21316,0.147606666666667,0.0771266666666667,0.150516666666667,0.27422,0.38645,0.0556766666666667,53.893,57.7896666666667,5.03333333333333,65.909,-0.165496666666667,-0.161796666666667,-0.30299,-0.0354033333333333,181.833333333333,216.833333333333,0.388856666666667,0.247473333333333,0.24153,0.322483333333333,0.0373433333333333,0.371813333333333,0.288426666666667,0.977236666666667,-0.328136666666667,0.03597,0.227073333333333,0.27369,-0.0898633333333333,-0.30475,0.0590166666666666,6.76666666666667,1.3415
"914",914,72400234,"ESP",1.38461538461538,0.539407692307692,8.61538461538461,0.238453846153846,-0.139046153846154,-0.0378846153846154,-0.0215153846153846,-0.0251461538461538,-0.0625,-0.0307769230769231,0.111407692307692,-0.134969230769231,0.126423076923077,-0.0985846153846154,39.8907692307692,51.0930769230769,5.15384615384615,54.52,-0.532346153846154,-0.290692307692308,-0.0151923076923077,-0.414838461538462,220,211.538461538462,0.106476923076923,0.175107692307692,0.0528923076923077,-0.355161538461538,0.164853846153846,0.117738461538462,0.0047076923076923,0.240923076923077,-0.0497846153846154,0.0422307692307692,0.493961538461538,0.433330769230769,-0.155769230769231,0.0361769230769231,-0.196638461538462,6.30769230769231,0.6667
"915",915,72400235,"ESP",1.48717948717949,-0.138448717948718,8.56410256410256,-0.098674358974359,-0.0398948717948718,0.0958205128205128,0.0536,-0.0268128205128205,-0.0308794871794872,-0.0984820512820513,-0.106530769230769,-0.187605128205128,0.186082051282051,-0.18684358974359,51.9558974358974,48.594358974359,5.41025641025641,58.7453846153846,0.0827948717948718,-0.159358974358974,-0.42754358974359,-0.222007692307692,211.923076923077,225.128205128205,-0.148517948717949,0.0639769230769231,-0.511261538461538,-0.399964102564103,-0.183223076923077,0.207394871794872,-0.153138461538462,0.372851282051282,-0.482648717948718,-0.278620512820513,-0.410082051282051,-0.674289743589744,-0.597317948717949,-0.203761538461538,-0.258958974358974,5.46153846153846,0.5738
"916",916,72400236,"ESP",1.33333333333333,1.16080555555556,8.72222222222222,0.74875,0.334588888888889,0.0106388888888889,0.156583333333333,0.29825,-0.0241666666666667,0.234788888888889,0.474769444444444,0.663477777777778,0.1087,0.201133333333333,38.5566666666667,48.5755555555556,4.72222222222222,54.6816666666667,0.174977777777778,-0.186033333333333,-0.455033333333333,0.0774722222222222,158.611111111111,189.166666666667,-0.0699444444444444,0.273222222222222,0.0257666666666667,0.185861111111111,-0.238922222222222,0.387011111111111,0.24245,0.451305555555556,-0.490933333333333,0.330111111111111,0.106261111111111,0.249938888888889,0.0854388888888889,0.0235,0.665761111111111,6.94444444444444,1
"917",917,72400237,"ESP",1.57575757575758,0.646633333333333,9.93939393939394,0.948160606060606,0.733421212121212,-0.00334242424242425,0.218724242424242,0.23569696969697,0.130142424242424,0.3588,0.292680303030303,0.316633333333333,0.785651515151515,0.673866666666667,54.6054545454545,57.0093939393939,5.66666666666667,65.2845454545455,0.154327272727273,0.674951515151515,0.269093939393939,0.0669,221.060606060606,220.757575757576,0.318306060606061,0.188978787878788,0.302718181818182,0.524875757575758,-0.108615151515151,0.392545454545455,0.475178787878788,0.551821212121212,-0.493478787878788,-0.493027272727273,-0.347318181818182,-0.608760606060606,-0.78439696969697,0.0412363636363636,-0.00775757575757578,6.27272727272727,0.431
"918",918,72400238,"ESP",1.52,-0.530356,8.24,0.184508,-0.488548,0.12916,0.425444,0.010984,-0.124632,0.173804,-0.27861,-0.254348,-0.624808,-0.528612,31.5576,35.632,4.24,40.4464,0.026696,-0.631616,-0.279168,0.106848,233.2,231,0.583616,0.372292,0.042368,0.420848,-0.360728,0.017268,0.291936,0.755876,-0.303072,0.093104,0.326668,0.536448,0.077252,0.1107,0.019856,4.76,0.6667
"919",919,72400239,"ESP",1.42857142857143,-0.188022857142857,9.11428571428571,-0.141691428571429,0.24204,-0.137488571428571,0.103891428571429,0.152468571428571,-0.0216971428571429,-0.165974285714286,0.0764214285714286,0.414434285714286,-0.241611428571429,0.189662857142857,32.4702857142857,29.9034285714286,4.6,37.9685714285714,-0.246517142857143,-0.11246,0.0311371428571429,0.0144142857142857,234.571428571429,228.571428571429,0.164451428571429,0.246648571428571,-0.0711771428571429,0.285697142857143,-0.0787714285714286,0.4544,0.429774285714286,0.539854285714286,-0.478194285714286,0.384197142857143,0.179191428571429,0.0923057142857143,0.101294285714286,0.113217142857143,-0.308742857142857,5.42857142857143,0.198
"920",920,72400240,"ESP",1.5,-0.070075,9,-0.52839,0.2335525,0.1070025,0.0695225,0.2965625,-0.259185,-0.4014725,-0.00511125,0.2821,0.6617,0.27665,59.253,53.5405,5.675,67.6215,-0.1141525,0.00696750000000002,0.2547025,-0.114015,218.875,218.875,0.2866,0.0745375,0.3013525,0.2029025,-0.2428225,0.4450325,0.5091825,0.8729975,-0.6354025,0.190965,0.1873025,0.08458,-0.414605,-0.0290275,0.0392125,6.15,1.4516
"922",922,72400242,"ESP",1.5,-0.0241323529411765,8.41176470588235,0.0472235294117647,-0.319535294117647,-0.0731558823529412,-0.102652941176471,0.218135294117647,0.133347058823529,-0.139761764705882,-0.194555882352941,-0.395438235294118,-0.465779411764706,-0.297573529411765,32.3197058823529,36.8667647058824,4.41176470588235,43.4852941176471,0.306997058823529,0.0570323529411765,-0.249620588235294,0.0607235294117647,218.970588235294,222.5,0.0735264705882353,0.397370588235294,-0.00817352941176473,0.213335294117647,-0.130044117647059,0.143494117647059,0.194879411764706,0.423461764705882,-0.365408823529412,0.230002941176471,0.629447058823529,0.307588235294118,0.0289294117647059,-0.230370588235294,0.0978705882352941,5.79411764705882,0.6813
"923",923,72400243,"ESP",1.44736842105263,0.0801894736842105,8.89473684210526,0.00952105263157894,-0.00354999999999999,0.202286842105263,0.236386842105263,0.152736842105263,-0.0304394736842105,-0.279463157894737,-0.668156578947368,0.0738736842105263,-0.0776131578947368,0.128692105263158,39.8510526315789,35.5781578947368,4.57894736842105,47.8636842105263,0.211023684210526,0.110639473684211,-0.150597368421053,0.226968421052632,204.210526315789,209.473684210526,0.215005263157895,0.0304473684210526,0.155607894736842,0.0490157894736842,-0.177094736842105,0.187926315789474,0.178915789473684,0.397144736842105,-0.331444736842105,-0.577628947368421,0.0665394736842105,-0.0244131578947368,-0.484557894736842,-0.12845,-0.258526315789474,4.73684210526316,0.2017
"924",924,72400244,"ESP",1.51428571428571,0.380291428571429,8.62857142857143,0.252182857142857,0.326791428571429,0.04746,0.00527714285714286,0.00448571428571428,-0.0912085714285714,0.0544028571428571,-0.0180414285714286,0.547561428571429,0.809197142857143,0.762157142857143,60.188,55.7608571428571,5.68571428571429,67.2671428571429,0.188114285714286,0.5443,0.0995257142857143,-0.135351428571429,223.428571428571,244.428571428571,0.0430285714285714,0.327882857142857,0.2547,-0.105588571428571,-0.0638942857142857,0.210765714285714,0.0953485714285714,0.27062,-0.407988571428571,-0.125417142857143,-0.263274285714286,-0.50934,-0.449854285714286,-0.04256,-0.205994285714286,6.57142857142857,0.6667
"925",925,72400245,"ESP",1.53571428571429,-0.201825,9.25,0.0389928571428571,0.253625,0.131046428571429,0.08125,0.112985714285714,0.266371428571429,0.0286464285714286,-0.336580357142857,0.366294642857143,0.265210714285714,0.43695,45.7475,45.9603571428571,4.78571428571429,55.1532142857143,0.262371428571429,0.375275,0.120121428571429,-0.064325,236.785714285714,234.642857142857,0.316985714285714,0.394092857142857,0.318075,0.125039285714286,0.0411892857142857,0.232621428571429,0.337367857142857,0.120039285714286,-0.378596428571429,0.135542857142857,0.405621428571429,0.0563035714285714,-0.217810714285714,-0.241014285714286,-0.259639285714286,5.46428571428571,0.8824
"926",926,72400246,"ESP",1.44444444444444,-0.0813638888888889,9.33333333333333,-0.213383333333333,0.346786111111111,0.329036111111111,0.1463,0.248580555555556,0.0181388888888889,-0.193877777777778,0.167898611111111,0.299980555555556,0.128119444444444,0.412527777777778,34.6433333333333,38.7933333333333,5.19444444444444,44.5783333333333,0.0329277777777778,0.299755555555556,0.181441666666667,-0.0516972222222222,250.694444444444,256.805555555556,0.0985333333333333,0.504258333333333,-0.057575,0.580413888888889,-0.336041666666667,0.638783333333333,0.332194444444444,0.772811111111111,-0.268536111111111,-0.433255555555556,-0.0110083333333333,-0.0133666666666667,-0.166697222222222,0.0342638888888889,-0.146719444444444,6.16666666666667,0.7368
"927",927,72400247,"ESP",1.31578947368421,1.15703684210526,9.5,1.11111315789474,0.359755263157895,0.323184210526316,0.314326315789474,0.36255,0.166881578947368,0.395736842105263,0.506292105263158,-0.0212763157894737,0.135923684210526,0.120863157894737,44.7328947368421,42.9757894736842,5.15789473684211,50.8942105263158,0.628271052631579,0.00342894736842106,0.452636842105263,0.0438842105263158,266.710526315789,263.815789473684,0.383518421052632,0.453818421052632,0.0564,0.144742105263158,-0.100789473684211,0.38975,0.182021052631579,0.988181578947368,-0.475239473684211,-0.741539473684211,-0.822226315789474,-0.760607894736842,-0.744989473684211,-0.433634210526316,0.0269631578947368,7.02631578947368,0.6667
"928",928,72400248,"ESP",1.375,-0.1726,8.875,-0.437595,0.151475,0.039485,-0.01542,0.1993075,0.0651725,-0.15953,-0.0086825,0.33804875,0.4816825,0.24222,51.02125,49.41,5.575,59.94075,0.08579,-0.0551075,-0.0166575,0.0155125,221.125,234.625,0.421775,0.029495,0.141665,-0.2359675,0.0594,0.3977075,0.010385,0.562655,-0.3390375,-0.1665475,-0.0718775,0.0444025,-0.0440025,-0.1263475,-0.2921,6.575,0.7619
